order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price
1731934,13/12/2019,18225,Surakarta,Jawa Tengah,P2080,BRAND_L,1,2095000
1727932,08/12/2019,17287,Jakarta Pusat,DKI Jakarta,P0002,BRAND_A,1,904000
1697335,01/10/2019,17460,Jakarta Selatan,DKI Jakarta,P0862,BRAND_C,1,4475000
1724677,02/12/2019,14700,Jakarta Pusat,DKI Jakarta,P3589,BRAND_S,1,1465000
1724143,01/12/2019,15427,Depok,Jawa Barat,P0972,BRAND_C,2,240000
1727770,06/12/2019,17069,Jakarta Pusat,DKI Jakarta,P2102,BRAND_L,10,590000
1718740,20/11/2019,15993,Malang,Jawa Timur,P1723,BRAND_H,2,450000
1725994,04/12/2019,13209,Bekasi,Jawa Barat,P2088,BRAND_L,10,590000
1716610,15/11/2019,17068,Malang,Jawa Timur,P2936,BRAND_R,5,1045000
1722877,28/11/2019,16914,Tangerang,Banten,P3019,BRAND_R,1,345000
1716682,15/11/2019,15051,Jakarta Selatan,DKI Jakarta,P3250,BRAND_S,5,310000
1725424,03/12/2019,15615,Jakarta Pusat,DKI Jakarta,P0036,BRAND_A,24,240000
1698163,03/10/2019,12592,Denpasar,Bali,P4086,BRAND_W,20,310000
1678009,01/08/2019,17315,Jakarta Selatan,DKI Jakarta,P1890,BRAND_J,2,740000
1705780,23/10/2019,13988,Surabaya,Jawa Timur,P1910,BRAND_J,10,740000
1710532,01/11/2019,17509,Bekasi,Jawa Barat,P2625,BRAND_P,12,450000
1682935,16/08/2019,15815,Malang,Jawa Timur,P0567,BRAND_B,24,159000
1673665,18/07/2019,14656,Purwokerto,Jawa Tengah,P0623,BRAND_B,2,695000
1723609,29/11/2019,15707,Surakarta,Jawa Tengah,P2942,BRAND_R,1,904000
1728517,09/12/2019,15482,Surakarta,Jawa Tengah,P2783,BRAND_P,24,555000
1738342,24/12/2019,14390,Yogyakarta,Yogyakarta,P0163,BRAND_A,3,1500000
1683061,16/08/2019,13563,Jakarta Selatan,DKI Jakarta,P1983,BRAND_L,8,2480000
1732648,15/12/2019,17841,Jakarta Utara,DKI Jakarta,P1742,BRAND_H,1,590000
1675603,25/07/2019,13988,Surabaya,Jawa Timur,P3254,BRAND_S,12,450000
1700929,11/10/2019,15382,Jakarta Pusat,DKI Jakarta,P3391,BRAND_S,12,1045000
1722157,27/11/2019,16706,Jakarta Selatan,DKI Jakarta,P2566,BRAND_P,1,590000
1680823,11/08/2019,14895,Malang,Jawa Timur,P3328,BRAND_S,12,303000
1710004,01/11/2019,14427,Jakarta Selatan,DKI Jakarta,P0680,BRAND_C,12,159000
1697746,02/10/2019,15752,Yogyakarta,Yogyakarta,P2760,BRAND_P,4,590000
1708480,29/10/2019,13317,Jakarta Selatan,DKI Jakarta,P4069,BRAND_W,12,450000
1718158,19/11/2019,13871,Yogyakarta,Yogyakarta,P0532,BRAND_B,2,3494000
1726099,04/12/2019,14621,Yogyakarta,Yogyakarta,P0030,BRAND_A,20,240000
1737823,24/12/2019,13467,Jakarta Barat,DKI Jakarta,P2575,BRAND_P,12,520000
1677169,31/07/2019,14645,Jakarta Barat,DKI Jakarta,P2584,BRAND_P,12,695000
1742278,31/12/2019,17593,Jakarta Pusat,DKI Jakarta,P0714,BRAND_C,24,149000
1716280,14/11/2019,15121,Jakarta Selatan,DKI Jakarta,P3328,BRAND_S,8,303000
1685320,23/08/2019,17841,Jakarta Utara,DKI Jakarta,P0326,BRAND_B,1,450000
1694605,25/09/2019,16842,Yogyakarta,Yogyakarta,P1901,BRAND_J,10,740000
1712080,05/11/2019,16161,Jakarta Barat,DKI Jakarta,P2446,BRAND_P,5,205000
1715047,12/11/2019,14179,Malang,Jawa Timur,P1684,BRAND_H,1,747000
1710676,03/11/2019,16595,Tangerang,Banten,P1683,BRAND_H,3,747000
1724203,01/12/2019,15025,Jakarta Selatan,DKI Jakarta,P3546,BRAND_S,3,590000
1707634,27/10/2019,15774,Jakarta Barat,DKI Jakarta,P0433,BRAND_B,2,1325000
1680628,09/08/2019,15004,Semarang,Jawa Tengah,P2421,BRAND_P,6,159000
1716547,15/11/2019,13588,Bekasi,Jawa Barat,P0122,BRAND_A,12,695000
1729555,10/12/2019,16361,Jakarta Pusat,DKI Jakarta,P0860,BRAND_C,1,1465000
1695451,26/09/2019,14298,Yogyakarta,Yogyakarta,P0654,BRAND_C,6,904000
1728529,09/12/2019,16936,Jakarta Barat,DKI Jakarta,P4080,BRAND_W,6,113000
1693897,20/09/2019,16556,Jakarta Pusat,DKI Jakarta,P2521,BRAND_P,12,1745000
1736830,22/12/2019,15009,Yogyakarta,Yogyakarta,P2763,BRAND_P,14,590000
1727968,08/12/2019,14698,Jakarta Utara,DKI Jakarta,P3220,BRAND_S,6,695000
1720144,24/11/2019,17590,Jakarta Pusat,DKI Jakarta,P3267,BRAND_S,2,450000
1687789,02/09/2019,16145,Jakarta Pusat,DKI Jakarta,P0050,BRAND_A,16,450000
1668739,04/07/2019,16113,Jakarta Barat,DKI Jakarta,P0310,BRAND_B,2,1745000
1691737,15/09/2019,17675,Jakarta Pusat,DKI Jakarta,P1897,BRAND_J,10,740000
1671388,11/07/2019,17841,Jakarta Utara,DKI Jakarta,P4072,BRAND_W,1,1045000
1682755,15/08/2019,14849,Jakarta Pusat,DKI Jakarta,P1866,BRAND_J,12,310000
1673926,19/07/2019,15981,Jakarta Selatan,DKI Jakarta,P1893,BRAND_J,20,740000
1720258,25/11/2019,13103,Semarang,Jawa Tengah,P0122,BRAND_A,12,695000
1693918,20/09/2019,18036,Malang,Jawa Timur,P0723,BRAND_C,2,1045000
1736764,22/12/2019,13596,Jakarta Timur,DKI Jakarta,P0554,BRAND_B,1,310000
1721773,27/11/2019,15065,Jakarta Pusat,DKI Jakarta,P3328,BRAND_S,8,303000
1686136,27/08/2019,12644,Denpasar,Bali,P3255,BRAND_S,3,1745000
1691728,15/09/2019,15701,Malang,Jawa Timur,P0937,BRAND_C,2,4475000
1728685,09/12/2019,15033,Jakarta Selatan,DKI Jakarta,P0797,BRAND_C,3,747000
1735528,19/12/2019,12705,Denpasar,Bali,P2897,BRAND_R,8,695000
1713724,08/11/2019,14592,Yogyakarta,Yogyakarta,P3336,BRAND_S,1,1045000
1699201,07/10/2019,17139,Jakarta Selatan,DKI Jakarta,P3620,BRAND_S,1,4387000
1741921,30/12/2019,16910,,Jawa Barat,P1991,BRAND_L,1,149000
1708273,29/10/2019,15529,Jakarta Selatan,DKI Jakarta,P3479,BRAND_S,2,520000
1680031,08/08/2019,13178,Jakarta Selatan,DKI Jakarta,P1895,BRAND_J,10,740000
1714222,11/11/2019,13750,Jakarta Pusat,DKI Jakarta,P0436,BRAND_B,3,2095000
1673398,18/07/2019,14854,Jakarta Selatan,DKI Jakarta,P2452,BRAND_P,12,590000
1730797,12/12/2019,15443,Depok,Jawa Barat,P1803,BRAND_H,2,1745000
1734811,18/12/2019,14096,Surakarta,Jawa Tengah,P2855,BRAND_R,5,583000
1701970,14/10/2019,17557,Jakarta Selatan,DKI Jakarta,P2063,BRAND_L,7,159000
1710670,03/11/2019,15787,Yogyakarta,Yogyakarta,P2101,BRAND_L,1,590000
1711216,04/11/2019,13429,Jakarta Pusat,DKI Jakarta,P0629,BRAND_C,3,1745000
1699474,08/10/2019,14060,Jakarta Barat,DKI Jakarta,P2794,BRAND_P,6,747000
1702000,14/10/2019,14282,Jakarta Selatan,DKI Jakarta,P1806,BRAND_H,48,33000
1690048,09/09/2019,14623,Jakarta Timur,DKI Jakarta,P0692,BRAND_C,2,450000
1680721,11/08/2019,15716,Jakarta Selatan,DKI Jakarta,P3474,BRAND_S,6,520000
1729216,10/12/2019,13735,Jakarta Pusat,DKI Jakarta,P0126,BRAND_A,16,205000
1741447,29/12/2019,16033,Yogyakarta,Yogyakarta,P2429,BRAND_P,1,310000
1709203,31/10/2019,14538,Yogyakarta,Yogyakarta,P1788,BRAND_H,4,1325000
1696324,29/09/2019,13240,Jakarta Pusat,DKI Jakarta,P0976,BRAND_C,6,904000
1671835,14/07/2019,13089,Jakarta Timur,DKI Jakarta,P3387,BRAND_S,12,590000
1713847,10/11/2019,15545,Yogyakarta,Yogyakarta,P0672,BRAND_C,12,159000
1699273,07/10/2019,13309,Jakarta Selatan,DKI Jakarta,P1893,BRAND_J,10,740000
1677334,31/07/2019,17440,Jakarta Utara,DKI Jakarta,P0158,BRAND_A,48,240000
1683268,19/08/2019,17579,Jakarta Utara,DKI Jakarta,P4071,BRAND_W,6,1045000
1729846,10/12/2019,17231,Bekasi,Jawa Barat,P3025,BRAND_R,3,590000
1735438,19/12/2019,15858,Bandung,Jawa Barat,P3655,BRAND_S,12,159000
1688155,02/09/2019,18241,Jakarta Selatan,DKI Jakarta,P2521,BRAND_P,4,1745000
1727815,08/12/2019,17790,Bogor,Jawa Barat,P0811,BRAND_C,2,1745000
1721467,26/11/2019,15527,Bandung,Jawa Barat,P1891,BRAND_J,20,740000
1680700,11/08/2019,16813,Jakarta Selatan,DKI Jakarta,P1903,BRAND_J,3,740000
1681738,13/08/2019,15867,Jakarta Barat,DKI Jakarta,P3128,BRAND_S,2,450000
1667158,01/07/2019,12609,Denpasar,Bali,P4087,BRAND_W,6,800000
1733383,16/12/2019,14030,Bekasi,Jawa Barat,P4068,BRAND_W,1,3144000
1713883,10/11/2019,16987,Jakarta Utara,DKI Jakarta,P1752,BRAND_H,5,310000
1707703,27/10/2019,17841,Jakarta Utara,DKI Jakarta,P3256,BRAND_S,1,1745000
1737484,23/12/2019,17379,Jakarta Timur,DKI Jakarta,P3521,BRAND_S,40,159000
1685668,25/08/2019,15804,Surabaya,Jawa Timur,P0756,BRAND_C,12,590000
1686307,27/08/2019,13089,Jakarta Timur,DKI Jakarta,P1895,BRAND_J,20,740000
1718740,20/11/2019,15993,Malang,Jawa Timur,P2478,BRAND_P,2,520000
1735567,19/12/2019,17254,Surakarta,Jawa Tengah,P3314,BRAND_S,1,450000
1715572,13/11/2019,15468,Jakarta Barat,DKI Jakarta,P0168,BRAND_A,4,1325000
1719394,21/11/2019,15622,Tangerang,Banten,P3621,BRAND_S,3,2095000
1672294,15/07/2019,18260,Bandung,Jawa Barat,P2521,BRAND_P,8,1745000
1734061,17/12/2019,16979,Jakarta Pusat,DKI Jakarta,P1797,BRAND_H,6,747000
1728229,08/12/2019,14382,Jakarta Barat,DKI Jakarta,P2411,BRAND_P,12,149000
1715047,12/11/2019,14179,Malang,Jawa Timur,P3013,BRAND_R,1,1745000
1680142,08/08/2019,17259,Jakarta Selatan,DKI Jakarta,P3031,BRAND_R,6,590000
1701502,13/10/2019,15547,Depok,Jawa Barat,P2000,BRAND_L,5,1045000
1736350,20/12/2019,12748,Jakarta Utara,DKI Jakarta,P0036,BRAND_A,10,240000
1738888,25/12/2019,14963,Bandung,Jawa Barat,P0609,BRAND_B,1,590000
1727539,06/12/2019,17364,Jakarta Barat,DKI Jakarta,P0003,BRAND_A,20,450000
1667551,02/07/2019,16550,Bandung,Jawa Barat,P2587,BRAND_P,2,1045000
1706041,23/10/2019,18265,Yogyakarta,Yogyakarta,P2814,BRAND_P,12,303000
1694140,22/09/2019,16768,Bekasi,Jawa Barat,P1741,BRAND_H,2,1045000
1708225,29/10/2019,13881,Yogyakarta,Yogyakarta,P0811,BRAND_C,24,1500000
1734067,17/12/2019,17371,Surakarta,Jawa Tengah,P3203,BRAND_S,1,450000
1721770,27/11/2019,17965,Jakarta Utara,DKI Jakarta,P2853,BRAND_R,5,740000
1729762,10/12/2019,18123,Jakarta Pusat,DKI Jakarta,P1910,BRAND_J,3,740000
1736158,20/12/2019,17348,Jakarta Timur,DKI Jakarta,P2010,BRAND_L,2,450000
1714384,11/11/2019,16932,Bandung,Jawa Barat,P1891,BRAND_J,1,740000
1678627,04/08/2019,17126,Jakarta Pusat,DKI Jakarta,P2575,BRAND_P,4,520000
1724032,01/12/2019,16445,Jakarta Pusat,DKI Jakarta,P3019,BRAND_R,6,345000
1690282,10/09/2019,16470,Jakarta Utara,DKI Jakarta,P4100,BRAND_W,48,113000
1723642,29/11/2019,17841,Jakarta Utara,DKI Jakarta,P1900,BRAND_J,1,740000
1725352,03/12/2019,12748,Jakarta Utara,DKI Jakarta,P2458,BRAND_P,1,604000
1728637,09/12/2019,18082,Jakarta Utara,DKI Jakarta,P0723,BRAND_C,2,1045000
1679800,08/08/2019,16719,Yogyakarta,Yogyakarta,P2567,BRAND_P,1,3494000
1734754,18/12/2019,15993,Malang,Jawa Timur,P0232,BRAND_A,12,450000
1705972,23/10/2019,16460,Jakarta Utara,DKI Jakarta,P1954,BRAND_L,1,149000
1699693,08/10/2019,15522,Jakarta Selatan,DKI Jakarta,P2102,BRAND_L,6,590000
1737805,24/12/2019,14321,Jakarta Timur,DKI Jakarta,P3039,BRAND_R,12,159000
1708447,29/10/2019,14184,Yogyakarta,Yogyakarta,P1793,BRAND_H,12,590000
1719409,21/11/2019,12709,Denpasar,Bali,P2968,BRAND_R,5,4475000
1697299,01/10/2019,17841,Jakarta Utara,DKI Jakarta,P3024,BRAND_R,2,747000
1712419,06/11/2019,13115,Malang,Jawa Timur,P3587,BRAND_S,25,159000
1706029,23/10/2019,18242,Jakarta Barat,DKI Jakarta,P2715,BRAND_P,24,904000
1695622,26/09/2019,16764,Jakarta Selatan,DKI Jakarta,P3582,BRAND_S,1,450000
1688338,03/09/2019,17841,,DKI Jakarta,P3191,BRAND_S,3,159000
1724662,02/12/2019,13717,Malang,Jawa Timur,P3483,BRAND_S,10,590000
1742491,31/12/2019,14825,Jakarta Pusat,DKI Jakarta,P0862,BRAND_C,1,4475000
1675909,25/07/2019,14702,Jakarta Selatan,DKI Jakarta,P4027,BRAND_W,6,450000
1709008,30/10/2019,14730,Jakarta Pusat,DKI Jakarta,P1908,BRAND_J,2,740000
1709692,31/10/2019,17813,Malang,Jawa Timur,P3263,BRAND_S,1,590000
1692949,18/09/2019,13985,Bekasi,Jawa Barat,P3582,BRAND_S,12,450000
1667815,03/07/2019,14257,Jakarta Barat,DKI Jakarta,P3248,BRAND_S,2,4475000
1731115,12/12/2019,14796,Yogyakarta,Yogyakarta,P0807,BRAND_C,12,149000
1727563,06/12/2019,14125,Malang,Jawa Timur,P0171,BRAND_A,4,1325000
1689331,06/09/2019,14849,Jakarta Pusat,DKI Jakarta,P1911,BRAND_J,10,740000
1668853,05/07/2019,17115,Surabaya,Jawa Timur,P2968,BRAND_R,1,4475000
1673287,17/07/2019,15810,Semarang,Jawa Tengah,P2877,BRAND_R,10,747000
1693468,19/09/2019,15950,Bogor,Jawa Barat,P2097,BRAND_L,10,590000
1692400,17/09/2019,14364,Purwokerto,Jawa Tengah,P2101,BRAND_L,20,590000
1695442,26/09/2019,16187,Jakarta Selatan,DKI Jakarta,P2575,BRAND_P,12,520000
1702999,16/10/2019,12520,Denpasar,Bali,P3956,BRAND_W,5,747000
1740082,26/12/2019,14178,Tangerang,Banten,P3653,BRAND_S,2,149000
1694200,22/09/2019,17841,Jakarta Utara,DKI Jakarta,P1708,BRAND_H,1,590000
1737850,24/12/2019,13883,Jakarta Selatan,DKI Jakarta,P2446,BRAND_P,24,205000
1689115,05/09/2019,16656,Purwokerto,Jawa Tengah,P0296,BRAND_B,72,264000
1711246,04/11/2019,14201,Bandung,Jawa Barat,P0830,BRAND_C,96,79000
1668736,04/07/2019,17841,Jakarta Utara,DKI Jakarta,P0631,BRAND_C,1,4475000
1717537,18/11/2019,15806,Yogyakarta,Yogyakarta,P0770,BRAND_C,40,639000
1710265,01/11/2019,16764,Jakarta Selatan,DKI Jakarta,P2738,BRAND_P,3,590000
1718212,19/11/2019,13384,Jakarta Barat,DKI Jakarta,P4094,BRAND_W,24,303000
1710589,01/11/2019,18136,Jakarta Selatan,DKI Jakarta,P1802,BRAND_H,12,1745000
1683232,18/08/2019,17649,Jakarta Barat,DKI Jakarta,P3254,BRAND_S,12,450000
1718065,19/11/2019,13028,Jakarta Barat,DKI Jakarta,P0655,BRAND_C,24,149000
1670203,09/07/2019,13476,Bogor,Jawa Barat,P2947,BRAND_R,3,2095000
1677043,30/07/2019,14262,Jakarta Utara,DKI Jakarta,P0166,BRAND_A,4,1325000
1692517,17/09/2019,16033,Yogyakarta,Yogyakarta,P2410,BRAND_P,6,113000
1672813,16/07/2019,15039,Jakarta Pusat,DKI Jakarta,P0443,BRAND_B,1,240000
1728364,09/12/2019,14530,Bandung,Jawa Barat,P3614,BRAND_S,6,450000
1670743,10/07/2019,12877,Jakarta Pusat,DKI Jakarta,P0736,BRAND_C,10,310000
1720456,25/11/2019,15752,Yogyakarta,Yogyakarta,P0733,BRAND_C,10,310000
1698250,04/10/2019,13145,Malang,Jawa Timur,P3489,BRAND_S,72,138000
1687705,01/09/2019,12720,Denpasar,Bali,P4086,BRAND_W,10,310000
1725658,04/12/2019,17511,Tangerang,Banten,P4137,BRAND_W,25,159000
1708459,29/10/2019,15339,Malang,Jawa Timur,P2890,BRAND_R,1,2795000
1714324,11/11/2019,14096,Surakarta,Jawa Tengah,P0036,BRAND_A,5,450000
1730566,11/12/2019,17757,Tangerang,Banten,P2790,BRAND_P,20,310000
1704175,18/10/2019,18188,Depok,Jawa Barat,P0296,BRAND_B,12,310000
1698031,03/10/2019,13700,Jakarta Pusat,DKI Jakarta,P2448,BRAND_P,1,1045000
1688941,05/09/2019,17686,Bandung,Jawa Barat,P4113,BRAND_W,25,159000
1713115,07/11/2019,15511,Jakarta Timur,DKI Jakarta,P0310,BRAND_B,1,1745000
1667689,02/07/2019,15640,Surakarta,Jawa Tengah,P0625,BRAND_C,1,10495000
1691128,12/09/2019,15472,Jakarta Pusat,DKI Jakarta,P2756,BRAND_P,3,159000
1706725,24/10/2019,16653,Jakarta Timur,DKI Jakarta,P3397,BRAND_S,6,747000
1701523,13/10/2019,16438,Purwokerto,Jawa Tengah,P0099,BRAND_A,1,1325000
1737424,23/12/2019,17019,Jakarta Pusat,DKI Jakarta,P3012,BRAND_R,1,590000
1709530,31/10/2019,14449,Yogyakarta,Yogyakarta,P1694,BRAND_H,1,1465000
1679680,07/08/2019,14498,Yogyakarta,Yogyakarta,P2088,BRAND_L,10,590000
1737082,23/12/2019,14102,Jakarta Barat,DKI Jakarta,P0471,BRAND_B,36,450000
1698814,06/10/2019,14250,Jakarta Utara,DKI Jakarta,P4136,BRAND_W,25,159000
1715896,14/11/2019,17238,Jakarta Timur,DKI Jakarta,P0723,BRAND_C,1,1045000
1680784,11/08/2019,12841,Jakarta Selatan,DKI Jakarta,P3224,BRAND_S,4,303000
1717417,18/11/2019,14139,Jakarta Pusat,DKI Jakarta,P0604,BRAND_B,36,159000
1715650,13/11/2019,14704,Bekasi,Jawa Barat,P3021,BRAND_R,5,590000
1727857,08/12/2019,16015,Surabaya,Jawa Timur,P3041,BRAND_R,4,310000
1730086,11/12/2019,16469,Jakarta Selatan,DKI Jakarta,P0491,BRAND_B,1,450000
1714645,12/11/2019,15505,Jakarta Selatan,DKI Jakarta,P1778,BRAND_H,4,1325000
1709515,31/10/2019,13504,Jakarta Pusat,DKI Jakarta,P0575,BRAND_B,25,159000
1671823,14/07/2019,14004,Jakarta Selatan,DKI Jakarta,P2090,BRAND_L,10,590000
1713121,07/11/2019,15272,Jakarta Selatan,DKI Jakarta,P0579,BRAND_B,4,884000
1726807,05/12/2019,17059,Jakarta Timur,DKI Jakarta,P0517,BRAND_B,1,450000
1735111,19/12/2019,17346,Purwokerto,Jawa Tengah,P0754,BRAND_C,1,747000
1707739,28/10/2019,14096,Surakarta,Jawa Tengah,P0758,BRAND_C,1,1458000
1685623,25/08/2019,16255,Bogor,Jawa Barat,P0845,BRAND_C,1,695000
1694158,22/09/2019,15325,Jakarta Barat,DKI Jakarta,P2443,BRAND_P,1,205000
1670185,09/07/2019,15719,Jakarta Barat,DKI Jakarta,P2907,BRAND_R,2,450000
1731280,12/12/2019,13089,Jakarta Timur,DKI Jakarta,P2853,BRAND_R,24,639000
1688890,05/09/2019,13203,Jakarta Barat,DKI Jakarta,P0039,BRAND_A,24,113000
1729093,09/12/2019,15009,Yogyakarta,Yogyakarta,P0770,BRAND_C,5,740000
1692673,18/09/2019,15249,Bekasi,Jawa Barat,P3222,BRAND_S,6,2200000
1683061,16/08/2019,13563,Jakarta Selatan,DKI Jakarta,P2545,BRAND_P,1,2375000
1684552,21/08/2019,18226,Jakarta Utara,DKI Jakarta,P1901,BRAND_J,10,740000
1677502,31/07/2019,17997,Jakarta Pusat,DKI Jakarta,P2975,BRAND_R,48,520000
1680751,11/08/2019,14659,Malang,Jawa Timur,P0038,BRAND_A,10,240000
1688428,03/09/2019,16775,Surakarta,Jawa Tengah,P3596,BRAND_S,5,1745000
1725352,03/12/2019,12748,Jakarta Utara,DKI Jakarta,P2853,BRAND_R,1,740000
1711213,04/11/2019,16395,Semarang,Jawa Tengah,P2865,BRAND_R,1,1045000
1688680,04/09/2019,17442,Jakarta Utara,DKI Jakarta,P3352,BRAND_S,4,1745000
1680628,09/08/2019,15004,Semarang,Jawa Tengah,P0765,BRAND_C,2,1465000
1706737,24/10/2019,17528,Jakarta Selatan,DKI Jakarta,P3217,BRAND_S,4,1325000
1709002,30/10/2019,17521,Malang,Jawa Timur,P2019,BRAND_L,4,1325000
1713742,08/11/2019,15826,Yogyakarta,Yogyakarta,P1789,BRAND_H,12,310000
1682650,15/08/2019,13694,Semarang,Jawa Tengah,P0498,BRAND_B,24,695000
1686298,27/08/2019,14688,Jakarta Selatan,DKI Jakarta,P2924,BRAND_R,20,310000
1675687,25/07/2019,16401,Jakarta Pusat,DKI Jakarta,P2099,BRAND_L,20,590000
1674697,22/07/2019,17841,Jakarta Utara,DKI Jakarta,P3496,BRAND_S,12,590000
1693297,19/09/2019,13517,,Jawa Barat,P3668,BRAND_S,2,2795000
1704196,18/10/2019,16240,Jakarta Pusat,DKI Jakarta,P3255,BRAND_S,3,1745000
1736863,22/12/2019,15054,Bogor,Jawa Barat,P0106,BRAND_A,2,450000
1668340,04/07/2019,13510,Jakarta Barat,DKI Jakarta,P0736,BRAND_C,10,310000
1727830,08/12/2019,17920,Jakarta Selatan,DKI Jakarta,P0276,BRAND_A,1,79000
1675387,24/07/2019,13982,Tangerang,Banten,P3391,BRAND_S,2,1045000
1676878,30/07/2019,16103,Jakarta Selatan,DKI Jakarta,P1964,BRAND_L,4,2777000
1699282,07/10/2019,17433,Jakarta Selatan,DKI Jakarta,P1733,BRAND_H,6,310000
1694713,25/09/2019,15984,Surakarta,Jawa Tengah,P1723,BRAND_H,4,450000
1705180,22/10/2019,15754,Tangerang,Banten,P3022,BRAND_R,10,590000
1678651,04/08/2019,17757,Tangerang,Banten,P2790,BRAND_P,10,310000
1684561,21/08/2019,17870,Surakarta,Jawa Tengah,P4045,BRAND_W,1,3494000
1714963,12/11/2019,18118,Jakarta Selatan,DKI Jakarta,P4025,BRAND_W,3,1500000
1724512,02/12/2019,15785,Jakarta Utara,DKI Jakarta,P2790,BRAND_P,100,264000
1694188,22/09/2019,13137,Surabaya,Jawa Timur,P4063,BRAND_W,4,303000
1711465,04/11/2019,14096,Surakarta,Jawa Tengah,P2975,BRAND_R,6,1164000
1671652,12/07/2019,17426,Jakarta Timur,DKI Jakarta,P2969,BRAND_R,4,1150000
1724020,01/12/2019,15555,Depok,Jawa Barat,P2087,BRAND_L,2,590000
1718029,19/11/2019,16258,Jakarta Timur,DKI Jakarta,P3047,BRAND_R,24,450000
1722208,27/11/2019,17735,Malang,Jawa Timur,P2762,BRAND_P,12,590000
1674370,22/07/2019,15834,Purwokerto,Jawa Tengah,P2516,BRAND_P,2,2637000
1682155,14/08/2019,17677,Jakarta Barat,DKI Jakarta,P1897,BRAND_J,100,639000
1741858,30/12/2019,15053,Jakarta Barat,DKI Jakarta,P3018,BRAND_R,6,695000
1732672,15/12/2019,15426,Jakarta Timur,DKI Jakarta,P0126,BRAND_A,1,205000
1692901,18/09/2019,16723,Jakarta Timur,DKI Jakarta,P1670,BRAND_H,24,240000
1739224,25/12/2019,16910,Bogor,Jawa Barat,P2889,BRAND_R,1,2987000
1727896,08/12/2019,13426,Tangerang,Banten,P3952,BRAND_W,6,1745000
1718017,19/11/2019,13340,Depok,Jawa Barat,P2092,BRAND_L,30,590000
1671850,14/07/2019,16813,Jakarta Selatan,DKI Jakarta,P2089,BRAND_L,1,590000
1673260,17/07/2019,17877,Jakarta Barat,DKI Jakarta,P2485,BRAND_P,10,1045000
1692565,17/09/2019,13140,Tangerang,Banten,P4049,BRAND_W,2,747000
1720078,24/11/2019,14178,Tangerang,Banten,P2420,BRAND_P,4,149000
1737373,23/12/2019,15721,Yogyakarta,Yogyakarta,P0357,BRAND_B,1,740000
1730059,11/12/2019,16916,Bogor,Jawa Barat,P2938,BRAND_R,2,450000
1691065,12/09/2019,16767,Yogyakarta,Yogyakarta,P3363,BRAND_S,12,310000
1702837,16/10/2019,17164,Jakarta Selatan,DKI Jakarta,P1884,BRAND_J,12,740000
1731973,13/12/2019,16463,Bogor,Jawa Barat,P3183,BRAND_S,16,240000
1679119,06/08/2019,16609,Tangerang,Banten,P3013,BRAND_R,3,1745000
1741213,29/12/2019,13596,Jakarta Timur,DKI Jakarta,P3296,BRAND_S,6,1465000
1672876,16/07/2019,15159,Jakarta Pusat,DKI Jakarta,P0720,BRAND_C,12,450000
1707010,24/10/2019,13364,Yogyakarta,Yogyakarta,P0471,BRAND_B,12,450000
1742251,31/12/2019,12749,Malang,Jawa Timur,P0258,BRAND_A,2,2795000
1718641,20/11/2019,16415,Malang,Jawa Timur,P2945,BRAND_R,1,149000
1732231,15/12/2019,14664,Tangerang,Banten,P3410,BRAND_S,1,747000
1671937,14/07/2019,17001,Malang,Jawa Timur,P2102,BRAND_L,10,590000
1719250,21/11/2019,13735,Jakarta Pusat,DKI Jakarta,P1959,BRAND_L,2,4387000
1679125,06/08/2019,13549,Bekasi,Jawa Barat,P2478,BRAND_P,12,520000
1741858,30/12/2019,15053,Jakarta Barat,DKI Jakarta,P0118,BRAND_A,2,303000
1699486,08/10/2019,15529,Jakarta Selatan,DKI Jakarta,P0114,BRAND_A,20,299000
1722931,28/11/2019,13467,Jakarta Barat,DKI Jakarta,P0040,BRAND_A,1,310000
1720729,25/11/2019,14096,Surakarta,Jawa Tengah,P0915,BRAND_C,2,303000
1704313,18/10/2019,16485,Jakarta Pusat,DKI Jakarta,P3328,BRAND_S,3,303000
1675378,24/07/2019,15334,Jakarta Utara,DKI Jakarta,P2959,BRAND_R,2,450000
1707739,28/10/2019,14096,Surakarta,Jawa Tengah,P3270,BRAND_S,1,873000
1705246,22/10/2019,15150,Jakarta Pusat,DKI Jakarta,P3013,BRAND_R,6,1745000
1689745,09/09/2019,14702,Jakarta Selatan,DKI Jakarta,P2442,BRAND_P,3,205000
1671202,11/07/2019,13098,Jakarta Pusat,DKI Jakarta,P3039,BRAND_R,12,159000
1719868,22/11/2019,12705,Denpasar,Bali,P2517,BRAND_P,4,2637000
1726930,05/12/2019,13267,Yogyakarta,Yogyakarta,P0886,BRAND_C,32,240000
1692682,18/09/2019,15249,Bekasi,Jawa Barat,P2089,BRAND_L,10,590000
1713118,07/11/2019,16121,Jakarta Barat,DKI Jakarta,P3299,BRAND_S,1,904000
1703464,17/10/2019,14659,Malang,Jawa Timur,P1799,BRAND_H,2,1325000
1732636,15/12/2019,16931,Jakarta Pusat,DKI Jakarta,P0171,BRAND_A,1,1325000
1702987,16/10/2019,17758,Jakarta Selatan,DKI Jakarta,P0279,BRAND_A,4,747000
1727140,05/12/2019,13817,Denpasar,Bali,P1912,BRAND_J,10,740000
1738198,24/12/2019,13137,Surabaya,Jawa Timur,P3342,BRAND_S,2,205000
